respondent_id,h1n1_vaccine,seasonal_vaccine
26967,0.2263835511268355,0.4224917057876675
26968,0.08999648353535733,0.6950765669023024
26969,0.03911593951431219,0.23499821058277715
26970,0.7183475478744881,0.41723407995826295
26971,0.11907521931021597,0.30546918594386363
26972,-0.09457060346838833,-0.13082045162371958
26973,0.08083962617091744,0.1424957284730608
26974,0.17331815028263242,0.32541862105884584
26975,0.13435801193665226,0.5741887939685035
26976,0.8183424790574672,0.5348833550644815
26977,0.10679170072390926,0.32412405084636553
26978,-0.00390002891700425,0.6607349257258817
26979,0.38145685911147575,0.5569318852756362
26980,0.05511851562225267,0.12963347162819988
26981,0.14110268730635978,0.2359144979179627
26982,0.5953728962340652,0.8418441096029544
26983,0.23704772463984247,0.5409804398804358
26984,0.10802027294336491,0.13097835194850055
26985,0.011655732960296261,0.1194958442418038
26986,0.28341212946788974,0.5511711503732649
26987,0.1513216218843182,0.19453851517165377
26988,0.017604411708988188,0.13768052519987367
26989,0.2918240523823685,0.6750181022115055
26990,0.000913904826455203,0.08694767766109394
26991,0.4487919951798116,0.515090493185895
26992,0.3897515633951163,0.44202037427901125
26993,0.2286442319763613,0.7288367459610433
26994,0.19574732955904373,0.3644838158382485
26995,0.2947323152479413,0.5279086024513092
26996,0.3715013384313759,0.3652296726139518
26997,-0.01953357120329785,0.05290179771480903
26998,0.0932914827260723,0.008848688008558439
26999,0.4672419041149587,0.4338374516986697
27000,0.23014054580678744,0.35637026417559026
27001,0.12937682765817193,0.7611752698153726
27002,-0.03173934835252801,0.34930598912833877
27003,0.02582775096803247,0.04114415429175061
27004,0.2059950407267348,0.26885085409227155
27005,0.4107310025184824,0.6570654095331844
27006,0.7974888860532257,0.9061096854743959
27007,0.11051901106659806,0.1916610632568006
27008,0.13965286144504613,-0.015177380308189645
27009,0.11809068597161643,0.2714615665519508
27010,0.16586021683389102,0.20873119332896073
27011,0.09990823846321584,0.10321914090154548
27012,0.5071635660605255,0.5896229632388347
27013,0.13789986003237514,0.37979574563568397
27014,0.03051104573079516,0.3332469576840451
27015,0.15980045558754152,0.21932932255609272
27016,0.2059845287614962,0.39698403642625013
27017,0.3812560309738533,0.6685837036108673
27018,0.13056718664132705,0.2420895133914145
27019,0.9086347832863966,1.0147349708415683
27020,0.2875836396110032,0.24680057394191224
27021,0.26595605569167957,0.5150727127215855
27022,0.2548886059799015,0.35017072188303905
27023,0.22888428801401772,0.1785461814553551
27024,0.218191554454508,0.3506172462632665
27025,0.07588824382895237,-0.115745856513823
27026,0.1627970675401903,0.43025797037387753
27027,0.13704549289473877,0.6582945764616568
27028,0.4035356578993139,0.7986181543202269
27029,0.15500644337235475,0.3148627796389998
27030,0.2586803486848388,0.2670843907639642
27031,0.22946255514461922,0.8001971965241902
27032,0.2876137054006933,0.41307351961578215
27033,0.3002680535768427,0.6682374117818284
27034,-0.08138077705996152,0.561904531261871
27035,0.1953610495188326,0.3330413917180803
27036,0.27195505600956493,0.6117518592475427
27037,0.6458814625416399,0.6981075187651548
27038,0.07095001980132487,-0.10008466047868832
27039,0.7540926554389433,0.8963891738659705
27040,0.27699267282201334,0.0956267625268823
27041,0.15465741561116986,0.4898541868773628
27042,0.10470835076431106,0.547720443433268
27043,0.5514437302834891,0.7114157317836548
27044,-0.054010610904373035,-0.060161769223206665
27045,0.2376515903309988,0.6754865184889417
27046,0.06916951965298335,0.0778074741501074
27047,0.5668936775939613,0.39579415561340925
27048,0.2840959197000178,0.31361038770163996
27049,0.3781548742201728,0.8909779310566656
27050,0.1178912838651422,0.549285628863366
27051,0.2618098546968579,0.3476380724424407
27052,0.12664287421735476,0.2602123598733317
27053,0.920637505957757,0.9618718130081662
27054,0.03386395399543318,0.03629948485025351
27055,0.13148055511268292,0.8028022274290512
27056,0.019990709541586715,0.0009690541471694819
27057,0.04325869242917885,0.01979758964421892
27058,0.8122471959405295,0.9260519586992358
27059,0.1395331620887294,0.3062327934838561
27060,0.03833664219699662,0.37513150618644203
27061,0.1409807514474828,0.4681290183677511
27062,0.09176864921512251,0.4305446171067305
27063,0.10784589511034798,0.6019462733989555
27064,0.3015118664311979,0.5165406138892208
27065,0.09915434407721796,0.33755142588232084
27066,0.06768500126979182,0.6725762165853847
27067,0.3416011479707963,0.5773857114225661
27068,0.9178835853771556,0.9618378047055728
27069,0.6289124274139316,0.9496234423888043
27070,0.08446442365865098,0.085476285498486
27071,0.05179738414752072,0.04827521526443769
27072,0.14485058780570387,0.6548891931679203
27073,-0.031046869953390677,0.7563243652106589
27074,0.06035235794520882,0.3078694263293077
27075,0.717654214354343,0.7534001139471198
27076,0.6455878892870452,0.7008533929071713
27077,0.0667058591693348,0.08263980318260554
27078,0.3123245825228289,0.7888152717997138
27079,0.38161951270741234,0.9301242960833539
27080,0.1526689707141587,0.3163533712364942
27081,-0.037634829874925835,0.7111322241323265
27082,0.28366981280335035,0.4462109631534709
27083,0.11865897937636616,0.23796509528978815
27084,0.8572272233909135,0.6598415800086498
27085,0.019207078517756326,-0.1614176495706927
27086,0.1260351010154399,0.07144697918663333
27087,0.2569045712948913,0.2871429039562776
27088,0.3904890637282896,0.7243613837041248
27089,0.2750705301246862,0.3311794707742832
27090,0.27467865613428155,0.48530753100291824
27091,0.5386472594527512,0.1849939092874192
27092,0.1620041501317646,0.33863706221879064
27093,0.20513198109981212,0.2647482923728561
27094,-0.07167447916220146,-0.020159579245521253
27095,0.09689282301272878,0.4770596699326496
27096,-0.02115678973700086,0.224133149220211
27097,0.6796284927758987,0.7134201258373333
27098,0.6222867788024283,0.839940923467699
27099,0.22862613583425107,0.39371976143985954
27100,0.1060750382139572,0.6632843575483982
27101,0.19001299808806543,0.5591309986745447
27102,0.12116276794598835,0.8424743130909118
27103,-0.018273486940802885,0.026103488128074587
27104,0.3991209118878979,0.5393285686767008
27105,0.05876238889574126,0.45658348829615514
27106,0.5785380683793716,0.8570361026006923
27107,0.41814385035826707,0.6357537888437249
27108,0.13604474419222035,0.3327995364942707
27109,0.11274548615065366,0.24993195496524023
27110,0.18617104408504848,0.49659259463094285
27111,0.0942988453226059,0.35481288374768305
27112,0.34022995261956934,0.5234680178297617
27113,0.1460705780922147,0.3020130092503628
27114,0.10646323697227789,0.18753076405841662
27115,0.7221093795355613,0.8586218457796879
27116,0.17067857486112958,0.8575073254961736
27117,0.10288676249774753,0.10667517545439249
27118,0.20837520716254743,0.5265390395977336
27119,0.1270444887518986,0.4129640266725343
27120,0.42679936219206205,1.0645257116506301
27121,-0.05354938053712502,0.7001389916064399
27122,0.11037902700931757,0.30726324134507965
27123,0.07452393642778432,0.05010886046654915
27124,0.03985921269043369,0.027263456382862664
27125,0.03401948317091419,0.001964218500616524
27126,0.4361514210828945,0.06003715606311048
27127,0.1426391050780445,0.15429571156469574
27128,0.2413502700577238,0.5189865768353094
27129,0.5493395098042315,0.5623596025117631
27130,0.2218598937709717,0.3075971730456522
27131,0.09752538020699353,0.047769482048715006
27132,0.6515106672387858,0.8841863441349128
27133,0.15052769401713278,0.4786335100773197
27134,0.542942630779701,0.8628483695872403
27135,0.3324163768410533,0.5354319109000708
27136,0.16866115863188808,0.5166492803994426
27137,0.10036019896313297,0.20180427215803948
27138,0.23455864507533142,0.51662823378343
27139,0.25062504172147726,0.11167254227299427
27140,0.9716266451945066,0.9704692095644786
27141,0.5869090359479999,0.7291833295626665
27142,0.1186520623133478,0.301854451959429
27143,0.3070618881734828,0.47632978293277417
27144,0.11198978619518518,0.020218027169095806
27145,0.5419716232318781,0.6363710270780853
27146,0.0990320516960203,0.874557507847834
27147,0.13965990766132202,0.28425424472973493
27148,0.30381289966552694,0.20499375429457894
27149,0.4349318421951418,0.23521349581541162
27150,0.6665610841803954,1.0035687264894124
27151,0.21309666936774385,0.6872955057957343
27152,0.046975133222814325,0.27370098526902586
27153,0.35027988988288905,0.7103948808076893
27154,0.690927868570865,0.8751168640234793
27155,0.21386780111116144,0.575023676301162
27156,-0.022959627834536867,0.34063720186879504
27157,-0.042043150456969824,0.43250293517970106
27158,0.09745390611505972,0.37883086047124936
27159,0.104992761320638,0.26371010718027926
27160,0.2392878589243339,0.16962420232060238
27161,0.29233806743776536,0.4933584448571402
27162,0.26122694905864285,0.9693910682259274
27163,0.6471371156066226,0.43225711170811665
27164,0.33984190164569683,0.1483622558166252
27165,0.5179287600108222,0.6130010667040674
27166,0.2138054400596323,0.2014743623821197
27167,0.2012711548539351,0.49786619853988023
27168,0.30603656597757456,0.760160558053458
27169,0.46615782953340146,0.6394460772288565
27170,0.4171027095241614,0.8188373621066548
27171,0.06359462658351767,0.313652266434289
27172,0.037847039738508226,0.7972306956250383
27173,0.2984689904777166,0.5256594461016196
27174,0.05772172856679114,0.12405031826358619
27175,0.05057359360035263,0.10782086146103649
27176,0.6253585019276099,0.9719572841154768
27177,0.7886816908325323,0.9736430363272058
27178,0.19817689302497793,0.4049041459013367
27179,0.1454725255562912,0.29422183736105595
27180,0.3488803381417349,0.3656333158766513
27181,0.0022732700092469305,0.7383182864246053
27182,0.694058005519682,0.8652375325387245
27183,0.03246100814959085,0.4788696216782209
27184,0.044778690186229486,0.4233320716273239
27185,0.5998354838473317,0.7146460754782406
27186,0.15390784766293159,0.559882046960225
27187,0.16580643635908887,0.14564068336133768
27188,0.07418655987130729,0.38944714996887525
27189,0.17046419114682188,0.5516172967766552
27190,0.5306769842096999,0.7170277495305414
27191,0.2589103305000119,0.9320743575559817
27192,0.5655554249360493,0.7281200435361471
27193,-0.02301892965180835,0.131535988091405
27194,0.19619387191740983,0.4044882276611359
27195,0.04353824067960177,0.10085026283245206
27196,0.32422935698966815,0.2705576460270462
27197,0.11999781554092148,0.7009704072100649
27198,0.9606860513929909,1.0870575756650473
27199,0.0728291511391797,0.14123512817946954
27200,0.3394663137535663,0.6525644806630869
27201,0.7517728851702064,0.8760965780620057
27202,0.10002129129850823,-0.07077735295653952
27203,0.13479565130066917,0.15691944684356351
27204,0.03274577167469872,0.06547664057017126
27205,0.18111445509688845,0.28430027266879054
27206,0.269857992288176,0.2662783179200351
27207,0.11329177816503838,0.15982754340181204
27208,0.7721964102883134,0.6166673448743113
27209,0.15441117693159667,0.22359332221987
27210,0.3687277484976854,0.44887740042532653
27211,0.1360241585791837,0.2153836394678934
27212,0.6548510869657564,0.9385076804220316
27213,0.5472733022873998,0.49705059210410807
27214,-0.007445368176984157,0.04625199513509344
27215,0.253136533312845,0.7316125453616164
27216,0.26747947075854417,0.824944220839838
27217,0.17699177142447908,0.167667229606083
27218,0.7679253956805225,0.9898495986375949
27219,0.44525866969819383,0.572958369376171
27220,0.22083120284949453,0.3880066728092684
27221,0.23777387373771108,0.5492007096410146
27222,0.2786808714705199,0.5275535672342316
27223,0.09004566005647552,0.6393035884254796
27224,0.35205127157132343,0.7230408012505396
27225,0.2293368184562834,0.270431280964837
27226,0.018602056896607433,0.2708475375177936
27227,0.21574794910477912,0.3577249556762697
27228,0.411994445384275,0.7667489716506314
27229,0.7973941833984222,0.9370542387015286
27230,0.22930133630950267,1.0332920365511646
27231,0.44548327930009324,0.7964374331852452
27232,0.13712953259241778,0.5169696407713738
27233,0.4284759827008804,0.16881136219445464
27234,0.06398071243019549,-0.08836436721991094
27235,0.8488004621799634,0.9648034508642361
27236,0.16046922580398137,0.9480182819021835
27237,0.3193089055886067,0.4869502058519476
27238,0.3190422366511847,0.6621713620388238
27239,0.5460819055142174,0.14819366521505778
27240,0.14814013079821436,0.4382821232450025
27241,0.1333487428022137,0.2279733185164161
27242,0.18296615062717436,0.4902686504826341
27243,0.0975830505424779,0.07601432446319949
27244,0.05132814363797533,0.06716941296756072
27245,0.2207558312490352,0.4279283987330648
27246,0.8384962976207246,0.9924890847594453
27247,0.22487144488185273,0.9490848941813327
27248,0.2105908395499987,0.6235196621029921
27249,0.18042925893890005,0.5761685278814394
27250,0.14444314678938874,0.34527056187212524
27251,0.20291970411482907,0.3770867499159089
27252,0.5614396321089177,0.6702024909700709
27253,0.12447391846939304,0.9080774888369132
27254,0.8957790479199248,1.0276969241754772
27255,0.19414450237448033,0.31446414144287327
27256,0.7031504382812219,0.9889798447053263
27257,0.5021556278349041,0.5735761217325371
27258,0.5741442236804997,0.7147512875581029
27259,0.5634774779698235,0.8563184370170215
27260,0.3401542872252781,0.5854614226885185
27261,0.21549050841873285,0.616502128745014
27262,0.3552808123514668,0.586789843331768
27263,0.20175918372042045,0.10058890174162709
27264,0.16027869371852166,0.058308775220067194
27265,0.062139193660617376,0.27086003115031826
27266,0.21873657325536056,0.365033859535161
27267,0.33502921499421423,0.8392332743358751
27268,-0.01382401211068518,0.18123627993922192
27269,0.7193064220399872,0.4191612308106328
27270,0.06296141315690928,0.08889052051476061
27271,0.030321709812616948,0.2973717350724428
27272,-0.07056819427384822,0.35772978572013747
27273,0.09676665196538448,0.1620130401225609
27274,0.16135228984823397,0.4362420721205154
27275,0.203896862730635,0.3080230897951046
27276,-0.05641085271794505,0.10669874264499764
27277,0.06420637028537735,0.7971577757850946
27278,0.2871868932568371,0.4176108468767567
27279,0.1352687028225419,0.3062470352358688
27280,0.35659952761431857,0.3637193648483047
27281,0.10221499392517919,0.3015774657798571
27282,0.16263242322567423,0.8698890475803372
27283,-0.02954134372014172,-0.008638542969770083
27284,0.3646705720015506,0.3359397753371809
27285,0.17271407208039685,0.3565367306511361
27286,0.16168607561976112,0.23634392697557116
27287,0.25411361103002206,0.507644299896848
27288,0.6299913797856138,0.761012578354736
27289,0.3126631670758291,0.44122412211496387
27290,-0.013587707043735242,0.07414152297051614
27291,0.6799112210908926,0.7651323604718864
27292,0.04769866918116372,0.6336784485322661
27293,0.1767060264572744,1.010360658467775
27294,-0.03297424805944593,-0.0026694087104308373
27295,0.37343808588983074,0.8474541329225916
27296,0.07384761030760251,0.6532298947416915
27297,0.07163148054894969,0.647837922872942
27298,0.11811885323451893,0.2969565896122631
27299,0.34112106382643237,0.6856104484691871
27300,0.3076152986183782,0.9766479075816205
27301,-0.03754512013570904,-0.06819772113001399
27302,0.21496198545322076,0.5982571035480602
27303,0.0058641017490290714,0.07834325038329369
27304,0.1528909808933051,0.7490162754946769
27305,0.057203492705429904,-0.04036610132628128
27306,0.26772575297266443,0.5392861608037528
27307,0.696503907158863,0.711163660054804
27308,0.2522294048708542,0.26560310246578156
27309,0.6332760617537259,0.9932591147163171
27310,0.08761135208080151,0.12243274752476853
27311,0.14260367273494695,0.11101245057471502
27312,0.16945407082480085,0.39312737917148954
27313,0.11338827225184944,0.16220639843865153
27314,0.04642971776258065,-0.008454636865189505
27315,0.15704666773205872,0.37171604475192654
27316,0.42884994922074826,0.6943388733201997
27317,0.11101094211225693,0.10370467243411084
27318,0.27169438346579744,0.2885652053968588
27319,0.4737218940819413,0.8443898345077376
27320,0.39922219797763625,0.5510109676081855
27321,0.061337224993439576,0.5158668708398606
27322,0.36024992365134767,0.13564619651830118
27323,0.12491967309220381,0.5627609628346866
27324,0.35613608597962654,0.4451911236664154
27325,0.7519349865709748,0.9142572058354737
27326,0.18668834466795503,0.5356636729330743
27327,0.23835943062011378,0.2778670922249367
27328,0.2966137070270678,0.5418667769081662
27329,0.15992981213343016,0.30551328074216205
27330,-0.06969304549140201,0.4834739899813574
27331,0.18766662357675234,0.23065773102014342
27332,0.2911581662766376,0.9825054852021063
27333,0.5910395653770254,0.676760545070647
27334,0.04150492723766741,-0.07195176380479827
27335,0.18256048622395876,0.03480653951845879
27336,0.1636959003950515,0.17805392560410854
27337,0.33614638224561355,0.6970673179577637
27338,0.30622591320534875,0.4112339286445074
27339,0.27438305791279105,0.28950529420789317
27340,-0.010594911528487017,0.20271398207630986
27341,0.35814405235369273,0.6184115448228604
27342,0.013898819971130794,0.5742433723159234
27343,0.05943653683494887,0.1262688626347342
27344,0.33975626810114723,0.5243205460184397
27345,0.11865709644889211,0.36088300221766173
27346,0.7764089254538378,0.9727075202110412
27347,0.7530253653221348,0.9123458422189213
27348,0.22213918842473612,0.3753098688284251
27349,0.05813433623164954,0.17728768844853943
27350,0.22501726768617303,0.9353491808391039
27351,0.8270539517795885,0.863327086682713
27352,0.1893260869498326,0.3587341460311862
27353,-0.08981518707491021,0.023643739534148986
27354,0.30033292466278894,0.5964218683458022
27355,0.38402825654609596,0.4356392389507793
27356,0.29824846885393563,0.5814021274158279
27357,0.18381423713944411,0.3833761492936133
27358,0.31874996077257434,0.7177403871705087
27359,0.41589506809828425,0.7237241886649098
27360,0.1795597843867644,0.5349812554262116
27361,0.10585495038775222,0.9141735913370095
27362,0.28018981497886497,0.4747596803645323
27363,0.25516182209050053,0.3077343989527622
27364,0.15669403361331136,0.43889712242134316
27365,0.29805588614227463,0.589354042409911
27366,0.46626501644229346,0.5328466554878933
27367,0.4095430701588376,0.47882936009900845
27368,0.15357071060079297,0.46656120782878496
27369,0.07524553004986556,0.008989463899701192
